obj_coef,Method,Constraint,rel_risk,n
1,"StochOptForest
(apx-risk)",yes,1.3333892036443895,400
1,"StochOptForest
(apx-risk)",yes,1.1617499415303214,400
1,"StochOptForest
(apx-risk)",yes,1.1232826035595138,400
1,"StochOptForest
(apx-risk)",yes,1.2567674587784086,400
1,"StochOptForest
(apx-risk)",yes,1.1113807439574606,400
1,"StochOptForest
(apx-risk)",yes,1.2232577248511494,400
1,"StochOptForest
(apx-risk)",yes,1.1476849705965038,400
1,"StochOptForest
(apx-risk)",yes,1.2067531446845312,400
1,"StochOptForest
(apx-risk)",yes,1.3564101045578247,400
1,"StochOptForest
(apx-risk)",yes,1.3427677439916221,400
1,"StochOptForest
(apx-risk)",yes,1.127006126843408,400
1,"StochOptForest
(apx-risk)",yes,1.3619714115782955,400
1,"StochOptForest
(apx-risk)",yes,1.3756126569462068,400
1,"StochOptForest
(apx-risk)",yes,1.2527290041908083,400
1,"StochOptForest
(apx-risk)",yes,1.2095034023963596,400
1,"StochOptForest
(apx-risk)",no,1.431611783151081,400
1,"StochOptForest
(apx-risk)",no,1.3460410307343982,400
1,"StochOptForest
(apx-risk)",no,1.2717318372764588,400
1,"StochOptForest
(apx-risk)",no,1.369179818874335,400
1,"StochOptForest
(apx-risk)",no,1.3521847725610248,400
1,"StochOptForest
(apx-risk)",no,1.4109503867611473,400
1,"StochOptForest
(apx-risk)",no,1.3451165167063446,400
1,"StochOptForest
(apx-risk)",no,1.3913756196385954,400
1,"StochOptForest
(apx-risk)",no,1.3447212097607586,400
1,"StochOptForest
(apx-risk)",no,1.3546218442429532,400
1,"StochOptForest
(apx-risk)",no,1.3233568014374686,400
1,"StochOptForest
(apx-risk)",no,1.3786054832672012,400
1,"StochOptForest
(apx-risk)",no,1.4114888409132857,400
1,"StochOptForest
(apx-risk)",no,1.3355300020724776,400
1,"StochOptForest
(apx-risk)",no,1.3949178416064612,400
1,"StochOptForest
(apx-risk)",no,1.3356434368901513,400
1,"StochOptForest
(apx-risk)",no,1.3785507909568058,400
1,"StochOptForest
(apx-risk)",no,1.3744963379504838,400
1,"StochOptForest
(apx-risk)",no,1.3522471781713528,400
1,"StochOptForest
(apx-risk)",no,1.342778954246595,400
1,"StochOptForest
(apx-risk)",no,1.3659219337997985,400
1,"StochOptForest
(apx-risk)",no,1.3508487356434282,400
1,"StochOptForest
(apx-risk)",no,1.3226478075189558,400
1,"StochOptForest
(apx-risk)",no,1.2979079794099213,400
1,"StochOptForest
(apx-risk)",no,1.3686263039724875,400
1,"StochOptForest
(apx-risk)",no,1.3778808633046697,400
1,"StochOptForest
(apx-risk)",no,1.4042108995456821,400
1,"StochOptForest
(apx-risk)",no,1.3283492021954524,400
1,"StochOptForest
(apx-risk)",no,1.3443538685248606,400
1,"StochOptForest
(apx-risk)",no,1.336242175512064,400
1,"StochOptForest
(apx-risk)",no,1.3686913034307366,400
1,"StochOptForest
(apx-risk)",no,1.4046072533666223,400
1,"StochOptForest
(apx-risk)",no,1.3523754119839242,400
1,"StochOptForest
(apx-risk)",no,1.3529068713429766,400
1,"StochOptForest
(apx-risk)",no,1.3998743503515179,400
1,"StochOptForest
(apx-risk)",no,1.37019938715288,400
1,"StochOptForest
(apx-risk)",no,1.3640084551060232,400
1,"StochOptForest
(apx-risk)",no,1.351014811764715,400
1,"StochOptForest
(apx-risk)",no,1.3366628117546269,400
1,"StochOptForest
(apx-risk)",no,1.341853381130744,400
1,"StochOptForest
(apx-risk)",no,1.3392364849894,400
1,"StochOptForest
(apx-risk)",no,1.330404292122557,400
1,"StochOptForest
(apx-risk)",no,1.3863551525769835,400
1,"StochOptForest
(apx-risk)",no,1.4627560626888285,400
1,"StochOptForest
(apx-risk)",no,1.3726207140399842,400
1,"StochOptForest
(apx-risk)",no,1.4637563031568235,400
1,"StochOptForest
(apx-risk)",no,1.3950450356967004,400
1,"StochOptForest
(apx-risk)",no,1.4026043815091374,400
1,"StochOptForest
(apx-risk)",no,1.350243342907262,400
1,"StochOptForest
(apx-risk)",no,1.3810839929504113,400
1,RandSplitForest,no,1.4341295089083612,400
1,RandSplitForest,no,1.363291022856127,400
1,RandSplitForest,no,1.281596964727053,400
1,RandSplitForest,no,1.3776754310353228,400
1,RandSplitForest,no,1.3498692781329762,400
1,RandSplitForest,no,1.4112183803918579,400
1,RandSplitForest,no,1.3585394378679831,400
1,RandSplitForest,no,1.399737407968693,400
1,RandSplitForest,no,1.3508240561616327,400
1,RandSplitForest,no,1.3637675117914947,400
1,RandSplitForest,no,1.3186395844765253,400
1,RandSplitForest,no,1.38120594937806,400
1,RandSplitForest,no,1.4135509960975714,400
1,RandSplitForest,no,1.3504698474736696,400
1,RandSplitForest,no,1.3925142836293565,400
1,RandSplitForest,no,1.3354035926190522,400
1,RandSplitForest,no,1.3763802713220927,400
1,RandSplitForest,no,1.387311119773965,400
1,RandSplitForest,no,1.3565189351983717,400
1,RandSplitForest,no,1.3510552710762138,400
1,RandSplitForest,no,1.3634974873108987,400
1,RandSplitForest,no,1.3609186311322619,400
1,RandSplitForest,no,1.3377439556288284,400
1,RandSplitForest,no,1.33866458804658,400
1,RandSplitForest,no,1.3634105561609529,400
1,RandSplitForest,no,1.3824299487083338,400
1,RandSplitForest,no,1.4041282218375022,400
1,RandSplitForest,no,1.3300197541882588,400
1,RandSplitForest,no,1.3574100738966863,400
1,RandSplitForest,no,1.338704045433142,400
1,RandSplitForest,no,1.3656000146239846,400
1,RandSplitForest,no,1.410928157691153,400
1,RandSplitForest,no,1.3640361689253766,400
1,RandSplitForest,no,1.350695938269997,400
1,RandSplitForest,no,1.4025372218057532,400
1,RandSplitForest,no,1.3720176613804687,400
1,RandSplitForest,no,1.3694715224463214,400
1,RandSplitForest,no,1.3613769312832442,400
1,RandSplitForest,no,1.3570997167295373,400
1,RandSplitForest,no,1.3479217561047492,400
1,RandSplitForest,no,1.3457621792165155,400
1,RandSplitForest,no,1.3373982628298962,400
1,RandSplitForest,no,1.3845184934360915,400
1,RandSplitForest,no,1.476595366997202,400
1,RandSplitForest,no,1.387682227008173,400
1,RandSplitForest,no,1.4639712217049197,400
1,RandSplitForest,no,1.386760963892202,400
1,RandSplitForest,no,1.4041524216123757,400
1,RandSplitForest,no,1.3566454847214302,400
1,RandSplitForest,no,1.3777097746771578,400
1,RandForest,no,1.4011268209009216,400
1,RandForest,no,1.3362323957332225,400
1,RandForest,no,1.2913584465867864,400
1,RandForest,no,1.4067558090558474,400
1,RandForest,no,1.336271399587821,400
1,RandForest,no,1.4042618365759616,400
1,RandForest,no,1.3808604970322191,400
1,RandForest,no,1.3924481929485653,400
1,RandForest,no,1.3660687364352668,400
1,RandForest,no,1.3250719700656644,400
1,RandForest,no,1.3112524787740965,400
1,RandForest,no,1.3474132949912971,400
1,RandForest,no,1.397470167735735,400
1,RandForest,no,1.359516565765013,400
1,RandForest,no,1.320917914267432,400
1,RandForest,no,1.36005482884796,400
1,RandForest,no,1.3628330792999928,400
1,RandForest,no,1.2889261833680568,400
1,RandForest,no,1.3627419896587065,400
1,RandForest,no,1.3231387753192363,400
1,RandForest,no,1.387823996238933,400
1,RandForest,no,1.3145896659570644,400
1,RandForest,no,1.3386081335843691,400
1,RandForest,no,1.2644498650780784,400
1,RandForest,no,1.3095632820699177,400
1,RandForest,no,1.293197689475288,400
1,RandForest,no,1.3535637750851828,400
1,RandForest,no,1.2887605452727233,400
1,RandForest,no,1.358815387783764,400
1,RandForest,no,1.3330569392497444,400
1,RandForest,no,1.2812946408057695,400
1,RandForest,no,1.4192178508510092,400
1,RandForest,no,1.3334120244103322,400
1,RandForest,no,1.3456939333695899,400
1,RandForest,no,1.409558252723857,400
1,RandForest,no,1.3778254753821555,400
1,RandForest,no,1.3168255775055042,400
1,RandForest,no,1.272018081227707,400
1,RandForest,no,1.3492443067645723,400
1,RandForest,no,1.3214439256686297,400
1,RandForest,no,1.348968378002737,400
1,RandForest,no,1.3135241085190994,400
1,RandForest,no,1.3482278850784295,400
1,RandForest,no,1.474915731116758,400
1,RandForest,no,1.3701105129006694,400
1,RandForest,no,1.290121018851157,400
1,RandForest,no,1.4259093078980203,400
1,RandForest,no,1.3924986947953926,400
1,RandForest,no,1.3414369915604678,400
1,RandForest,no,1.3238376092371527,400
2,"StochOptForest
(apx-soln)",yes,1.1534059853019338,400
2,"StochOptForest
(apx-soln)",yes,1.3312328236669524,400
2,"StochOptForest
(apx-soln)",yes,1.155912065425134,400
2,"StochOptForest
(apx-soln)",yes,1.09992363959718,400
2,"StochOptForest
(apx-soln)",yes,1.1932696291618996,400
2,"StochOptForest
(apx-soln)",yes,1.1100906434279345,400
2,"StochOptForest
(apx-soln)",yes,1.2519663370651888,400
2,"StochOptForest
(apx-soln)",yes,1.235226457746159,400
2,"StochOptForest
(apx-soln)",yes,1.1639750472559105,400
2,"StochOptForest
(apx-soln)",yes,1.1610553651188724,400
2,"StochOptForest
(apx-soln)",yes,1.2853431719516526,400
2,"StochOptForest
(apx-soln)",yes,1.085288058274107,400
2,"StochOptForest
(apx-soln)",yes,1.1850615932048518,400
2,"StochOptForest
(apx-soln)",yes,1.1705225207539214,400
2,"StochOptForest
(apx-soln)",yes,1.2227442106227009,400
2,"StochOptForest
(apx-soln)",yes,1.1747864309519607,400
2,"StochOptForest
(apx-soln)",yes,1.1430872045909581,400
2,"StochOptForest
(apx-soln)",yes,1.3601834102960884,400
2,"StochOptForest
(apx-soln)",yes,1.1545180925903658,400
2,"StochOptForest
(apx-soln)",yes,1.065800252480022,400
2,"StochOptForest
(apx-soln)",yes,1.2356155180508528,400
2,"StochOptForest
(apx-soln)",yes,1.1525904394764988,400
2,"StochOptForest
(apx-soln)",yes,1.1501202036881752,400
2,"StochOptForest
(apx-soln)",yes,1.2769275515917597,400
2,"StochOptForest
(apx-soln)",yes,1.1209718981453853,400
2,"StochOptForest
(apx-soln)",yes,1.1698091855611594,400
2,"StochOptForest
(apx-soln)",yes,1.2559996484043559,400
2,"StochOptForest
(apx-soln)",yes,1.1605375867152603,400
2,"StochOptForest
(apx-soln)",yes,1.1013164161709492,400
2,"StochOptForest
(apx-soln)",yes,1.1305837474423899,400
2,"StochOptForest
(apx-soln)",yes,1.2864099916895861,400
2,"StochOptForest
(apx-soln)",yes,1.1244351176950873,400
2,"StochOptForest
(apx-soln)",yes,1.254004928291102,400
2,"StochOptForest
(apx-soln)",yes,1.1621813379139705,400
2,"StochOptForest
(apx-soln)",yes,1.1452958558072692,400
2,"StochOptForest
(apx-soln)",yes,1.2483458023657008,400
2,"StochOptForest
(apx-soln)",yes,1.154309875016023,400
2,"StochOptForest
(apx-soln)",yes,1.170704850059173,400
2,"StochOptForest
(apx-soln)",yes,1.1711533924332325,400
2,"StochOptForest
(apx-soln)",yes,1.2907211120280766,400
2,"StochOptForest
(apx-soln)",yes,1.2381438076170017,400
2,"StochOptForest
(apx-soln)",yes,1.1726897314074016,400
2,"StochOptForest
(apx-soln)",yes,1.172918565396503,400
2,"StochOptForest
(apx-soln)",yes,1.2253735401021995,400
2,"StochOptForest
(apx-soln)",yes,1.240758520857434,400
2,"StochOptForest
(apx-soln)",yes,1.1980214354399095,400
2,"StochOptForest
(apx-soln)",yes,1.2507352104108191,400
2,"StochOptForest
(apx-soln)",yes,1.3077628456421322,400
2,"StochOptForest
(apx-soln)",yes,1.1647409686240842,400
2,"StochOptForest
(apx-soln)",yes,1.0838764259275366,400
2,"StochOptForest
(apx-soln)",no,1.3513653813184474,400
2,"StochOptForest
(apx-soln)",no,1.368057566238069,400
2,"StochOptForest
(apx-soln)",no,1.2865745915923728,400
2,"StochOptForest
(apx-soln)",no,1.294230463233346,400
2,"StochOptForest
(apx-soln)",no,1.367141667641177,400
2,"StochOptForest
(apx-soln)",no,1.2951208771623397,400
2,"StochOptForest
(apx-soln)",no,1.3908866320154887,400
2,"StochOptForest
(apx-soln)",no,1.3483594383132267,400
2,"StochOptForest
(apx-soln)",no,1.29220862930588,400
2,"StochOptForest
(apx-soln)",no,1.3063922340892313,400
2,"StochOptForest
(apx-soln)",no,1.3730541025130911,400
2,"StochOptForest
(apx-soln)",no,1.2961553781753676,400
2,"StochOptForest
(apx-soln)",no,1.321148320392689,400
2,"StochOptForest
(apx-soln)",no,1.3645015485737513,400
2,"StochOptForest
(apx-soln)",no,1.298488435147114,400
2,"StochOptForest
(apx-soln)",no,1.3474966400483428,400
2,"StochOptForest
(apx-soln)",no,1.2820086533181814,400
2,"StochOptForest
(apx-soln)",no,1.3328239913463287,400
2,"StochOptForest
(apx-soln)",no,1.3715003235456853,400
2,"StochOptForest
(apx-soln)",no,1.3166689556650086,400
2,"StochOptForest
(apx-soln)",no,1.335521707108153,400
2,"StochOptForest
(apx-soln)",no,1.2487838494994319,400
2,"StochOptForest
(apx-soln)",no,1.3244025384936209,400
2,"StochOptForest
(apx-soln)",no,1.3484050945911636,400
2,"StochOptForest
(apx-soln)",no,1.2778784172260262,400
2,"StochOptForest
(apx-soln)",no,1.303393918286007,400
2,"StochOptForest
(apx-soln)",no,1.3739688504437584,400
2,"StochOptForest
(apx-soln)",no,1.3163265126856494,400
2,"StochOptForest
(apx-soln)",no,1.3419752919943806,400
2,"StochOptForest
(apx-soln)",no,1.3463994267254051,400
2,"StochOptForest
(apx-soln)",no,1.3586349880408028,400
2,"StochOptForest
(apx-soln)",no,1.293909880556534,400
2,"StochOptForest
(apx-soln)",no,1.2930615190969037,400
2,"StochOptForest
(apx-soln)",no,1.321354568498538,400
2,"StochOptForest
(apx-soln)",no,1.2536018508646498,400
2,"StochOptForest
(apx-soln)",no,1.3446191694781566,400
2,"StochOptForest
(apx-soln)",no,1.352277887822831,400
2,"StochOptForest
(apx-soln)",no,1.3003990518974082,400
2,"StochOptForest
(apx-soln)",no,1.3329719078195947,400
2,"StochOptForest
(apx-soln)",no,1.3971513165913112,400
2,"StochOptForest
(apx-soln)",no,1.3102965463375742,400
2,"StochOptForest
(apx-soln)",no,1.3116671490811433,400
2,"StochOptForest
(apx-soln)",no,1.3216069476517174,400
2,"StochOptForest
(apx-soln)",no,1.3493558889740969,400
2,"StochOptForest
(apx-soln)",no,1.2687151757386022,400
2,"StochOptForest
(apx-soln)",no,1.337727865823231,400
2,"StochOptForest
(apx-soln)",no,1.367374430150163,400
2,"StochOptForest
(apx-soln)",no,1.3199557293215396,400
2,"StochOptForest
(apx-soln)",no,1.3129215232380738,400
2,"StochOptForest
(apx-soln)",no,1.325740415411197,400
2,"StochOptForest
(apx-risk)",yes,1.2079035648578866,400
2,"StochOptForest
(apx-risk)",yes,1.3325652943496669,400
2,"StochOptForest
(apx-risk)",yes,1.180052807688204,400
2,"StochOptForest
(apx-risk)",yes,1.1034516343566059,400
2,"StochOptForest
(apx-risk)",yes,1.1836381984811282,400
2,"StochOptForest
(apx-risk)",yes,1.146524279757566,400
2,"StochOptForest
(apx-risk)",yes,1.2527228554993741,400
2,"StochOptForest
(apx-risk)",yes,1.2653625040736292,400
2,"StochOptForest
(apx-risk)",yes,1.172650833798495,400
2,"StochOptForest
(apx-risk)",yes,1.1617681921691547,400
2,"StochOptForest
(apx-risk)",yes,1.3178028453149557,400
2,"StochOptForest
(apx-risk)",yes,1.103278970438582,400
2,"StochOptForest
(apx-risk)",yes,1.1750805045909438,400
2,"StochOptForest
(apx-risk)",yes,1.180951349402511,400
2,"StochOptForest
(apx-risk)",yes,1.2437658957929016,400
2,"StochOptForest
(apx-risk)",yes,1.219487703591662,400
2,"StochOptForest
(apx-risk)",yes,1.1403512225007455,400
2,"StochOptForest
(apx-risk)",yes,1.3662456599028954,400
2,"StochOptForest
(apx-risk)",yes,1.1553503627375805,400
2,"StochOptForest
(apx-risk)",yes,1.117182711159417,400
2,"StochOptForest
(apx-risk)",yes,1.2917693707786355,400
2,"StochOptForest
(apx-risk)",yes,1.1667833273712915,400
2,"StochOptForest
(apx-risk)",yes,1.125467693790945,400
2,"StochOptForest
(apx-risk)",yes,1.269653593494735,400
2,"StochOptForest
(apx-risk)",yes,1.129504498414697,400
2,"StochOptForest
(apx-risk)",yes,1.1605738771996035,400
2,"StochOptForest
(apx-risk)",yes,1.2661842855866199,400
2,"StochOptForest
(apx-risk)",yes,1.2688616151483856,400
2,"StochOptForest
(apx-risk)",yes,1.1358835097693285,400
2,"StochOptForest
(apx-risk)",yes,1.2273911700176372,400
2,"StochOptForest
(apx-risk)",yes,1.2820028664371936,400
2,"StochOptForest
(apx-risk)",yes,1.1475993980870764,400
2,"StochOptForest
(apx-risk)",yes,1.2717435173514464,400
2,"StochOptForest
(apx-risk)",yes,1.226088597675084,400
2,"StochOptForest
(apx-risk)",yes,1.1678936640939166,400
2,"StochOptForest
(apx-risk)",yes,1.3173728851019184,400
2,"StochOptForest
(apx-risk)",yes,1.2551376358908366,400
2,"StochOptForest
(apx-risk)",yes,1.209559562893495,400
2,"StochOptForest
(apx-risk)",yes,1.1749710519078298,400
2,"StochOptForest
(apx-risk)",yes,1.2887687532747059,400
2,"StochOptForest
(apx-risk)",yes,1.2234007989964963,400
2,"StochOptForest
(apx-risk)",yes,1.2070031785626312,400
2,"StochOptForest
(apx-risk)",yes,1.1711547835267244,400
2,"StochOptForest
(apx-risk)",yes,1.2448798531296845,400
2,"StochOptForest
(apx-risk)",yes,1.2734115865258406,400
2,"StochOptForest
(apx-risk)",yes,1.287667174122076,400
2,"StochOptForest
(apx-risk)",yes,1.2566860327222842,400
2,"StochOptForest
(apx-risk)",yes,1.295949089220572,400
2,"StochOptForest
(apx-risk)",yes,1.1920632260498707,400
2,"StochOptForest
(apx-risk)",yes,1.1052425105775832,400
2,"StochOptForest
(apx-risk)",no,1.35324965696587,400
2,"StochOptForest
(apx-risk)",no,1.3611980520512599,400
2,"StochOptForest
(apx-risk)",no,1.3160623432496812,400
2,"StochOptForest
(apx-risk)",no,1.309472291807211,400
2,"StochOptForest
(apx-risk)",no,1.3496769683610794,400
2,"StochOptForest
(apx-risk)",no,1.2726101900370377,400
2,"StochOptForest
(apx-risk)",no,1.3802918906405497,400
2,"StochOptForest
(apx-risk)",no,1.3330619101949492,400
2,"StochOptForest
(apx-risk)",no,1.2936897237558156,400
2,"StochOptForest
(apx-risk)",no,1.2935034903318923,400
2,"StochOptForest
(apx-risk)",no,1.365211186570845,400
2,"StochOptForest
(apx-risk)",no,1.28430884245976,400
2,"StochOptForest
(apx-risk)",no,1.3199999325781093,400
2,"StochOptForest
(apx-risk)",no,1.3543500393613943,400
2,"StochOptForest
(apx-risk)",no,1.3061192017026504,400
2,"StochOptForest
(apx-risk)",no,1.3417947197624436,400
2,"StochOptForest
(apx-risk)",no,1.2778502501930882,400
2,"StochOptForest
(apx-risk)",no,1.333934065687764,400
2,"StochOptForest
(apx-risk)",no,1.366298780917821,400
2,"StochOptForest
(apx-risk)",no,1.3160468514864805,400
2,"StochOptForest
(apx-risk)",no,1.3339904647313214,400
2,"StochOptForest
(apx-risk)",no,1.243153816200903,400
2,"StochOptForest
(apx-risk)",no,1.3219847999554686,400
2,"StochOptForest
(apx-risk)",no,1.327275950698288,400
2,"StochOptForest
(apx-risk)",no,1.2978600733602486,400
2,"StochOptForest
(apx-risk)",no,1.2958187037361308,400
2,"StochOptForest
(apx-risk)",no,1.3689982665259217,400
2,"StochOptForest
(apx-risk)",no,1.3314005146099952,400
2,"StochOptForest
(apx-risk)",no,1.3250222346054166,400
2,"StochOptForest
(apx-risk)",no,1.341232802291636,400
2,"StochOptForest
(apx-risk)",no,1.3625026956179915,400
2,"StochOptForest
(apx-risk)",no,1.297540983148952,400
2,"StochOptForest
(apx-risk)",no,1.2953555639806964,400
2,"StochOptForest
(apx-risk)",no,1.3170100889714484,400
2,"StochOptForest
(apx-risk)",no,1.2460391344407222,400
2,"StochOptForest
(apx-risk)",no,1.3543940460694286,400
2,"StochOptForest
(apx-risk)",no,1.3556114511297632,400
2,"StochOptForest
(apx-risk)",no,1.3012528425172198,400
2,"StochOptForest
(apx-risk)",no,1.3388369419437878,400
2,"StochOptForest
(apx-risk)",no,1.3980293889930713,400
2,"StochOptForest
(apx-risk)",no,1.3100610043343088,400
2,"StochOptForest
(apx-risk)",no,1.296992719280454,400
2,"StochOptForest
(apx-risk)",no,1.318346513901208,400
2,"StochOptForest
(apx-risk)",no,1.3398873766625576,400
2,"StochOptForest
(apx-risk)",no,1.262533266575182,400
2,"StochOptForest
(apx-risk)",no,1.3269682615377878,400
2,"StochOptForest
(apx-risk)",no,1.3768187563310466,400
2,"StochOptForest
(apx-risk)",no,1.33028689143454,400
2,"StochOptForest
(apx-risk)",no,1.3176661421823979,400
2,"StochOptForest
(apx-risk)",no,1.3257252265105965,400
2,RandSplitForest,no,1.3517979143801657,400
2,RandSplitForest,no,1.3610100508217529,400
2,RandSplitForest,no,1.335800481579533,400
2,RandSplitForest,no,1.321048304869124,400
2,RandSplitForest,no,1.3582138762365912,400
2,RandSplitForest,no,1.282698146549086,400
2,RandSplitForest,no,1.3870413866122002,400
2,RandSplitForest,no,1.3449693584952214,400
2,RandSplitForest,no,1.2981838036511537,400
2,RandSplitForest,no,1.3063586467445185,400
2,RandSplitForest,no,1.371731437434397,400
2,RandSplitForest,no,1.2861521915941747,400
2,RandSplitForest,no,1.3299390767229864,400
2,RandSplitForest,no,1.362137905090736,400
2,RandSplitForest,no,1.3033628742688903,400
2,RandSplitForest,no,1.3345709486206263,400
2,RandSplitForest,no,1.2929905468314808,400
2,RandSplitForest,no,1.3380812145530998,400
2,RandSplitForest,no,1.3714622089235202,400
2,RandSplitForest,no,1.3141355214014505,400
2,RandSplitForest,no,1.3342493479042592,400
2,RandSplitForest,no,1.246866376887185,400
2,RandSplitForest,no,1.315845113335707,400
2,RandSplitForest,no,1.3307719214658342,400
2,RandSplitForest,no,1.3053087529742133,400
2,RandSplitForest,no,1.2903463004408673,400
2,RandSplitForest,no,1.3649536868633019,400
2,RandSplitForest,no,1.3351701605144115,400
2,RandSplitForest,no,1.3315812566904117,400
2,RandSplitForest,no,1.3413887485933433,400
2,RandSplitForest,no,1.3694836042589567,400
2,RandSplitForest,no,1.3043247665101945,400
2,RandSplitForest,no,1.2986870624226317,400
2,RandSplitForest,no,1.3140435073840273,400
2,RandSplitForest,no,1.2634866811591312,400
2,RandSplitForest,no,1.3512818736070755,400
2,RandSplitForest,no,1.3619117958594005,400
2,RandSplitForest,no,1.2947016358625802,400
2,RandSplitForest,no,1.3434733543041995,400
2,RandSplitForest,no,1.3975693221160257,400
2,RandSplitForest,no,1.3114851654716702,400
2,RandSplitForest,no,1.291428596005825,400
2,RandSplitForest,no,1.3118862304999819,400
2,RandSplitForest,no,1.3450003485805315,400
2,RandSplitForest,no,1.26503523151003,400
2,RandSplitForest,no,1.332588203683578,400
2,RandSplitForest,no,1.3775985789187288,400
2,RandSplitForest,no,1.3447382568011617,400
2,RandSplitForest,no,1.3215915784227579,400
2,RandSplitForest,no,1.3255192536625222,400
2,RandForest,no,1.1727346390462046,400
2,RandForest,no,1.3681148285381686,400
2,RandForest,no,1.2466643681943437,400
2,RandForest,no,1.2178216208528616,400
2,RandForest,no,1.2815745661326194,400
2,RandForest,no,1.3045294315668003,400
2,RandForest,no,1.3362355220368736,400
2,RandForest,no,1.3493574503612835,400
2,RandForest,no,1.2650198871615113,400
2,RandForest,no,1.2955192478555,400
2,RandForest,no,1.3725597308595447,400
2,RandForest,no,1.2441201485246842,400
2,RandForest,no,1.3122881049746724,400
2,RandForest,no,1.3443032489678246,400
2,RandForest,no,1.3081579102038596,400
2,RandForest,no,1.3548190219106828,400
2,RandForest,no,1.2599892299721107,400
2,RandForest,no,1.3603571327028332,400
2,RandForest,no,1.3072049117097186,400
2,RandForest,no,1.2853426293098598,400
2,RandForest,no,1.330410732852032,400
2,RandForest,no,1.2560274194307688,400
2,RandForest,no,1.2307289621298498,400
2,RandForest,no,1.359779044898749,400
2,RandForest,no,1.2536822035403075,400
2,RandForest,no,1.3456476949380642,400
2,RandForest,no,1.3471630978563203,400
2,RandForest,no,1.2813097400288793,400
2,RandForest,no,1.274412004487464,400
2,RandForest,no,1.294658734574587,400
2,RandForest,no,1.3399448598688326,400
2,RandForest,no,1.2542036186941743,400
2,RandForest,no,1.293943358890609,400
2,RandForest,no,1.33149891372263,400
2,RandForest,no,1.1721238461960983,400
2,RandForest,no,1.3187120222783253,400
2,RandForest,no,1.3363518124982903,400
2,RandForest,no,1.2806747585075042,400
2,RandForest,no,1.3020388210970995,400
2,RandForest,no,1.375485333378115,400
2,RandForest,no,1.3149323579797485,400
2,RandForest,no,1.2407279610341833,400
2,RandForest,no,1.2174233895068531,400
2,RandForest,no,1.33005987885652,400
2,RandForest,no,1.2895950092232773,400
2,RandForest,no,1.3366413474032015,400
2,RandForest,no,1.3049917892442997,400
2,RandForest,no,1.3197765437328035,400
2,RandForest,no,1.2740250851448842,400
2,RandForest,no,1.2810437639647836,400
